Hash,Message,Hashes of parents,Is a merge commit?,List of modified files
28156ecba8b21f1d4e198b0ec473d039ac6589e4,Corrections based on test failures,['0f7107308d70430d19aab14c42b8b75a0db498f2'],False,['browser_use/llm/openrouter/chat.py']
cd071681c17c84bc031e6cc838fc0c7a47011f66,Correcting copy and paste disaster,['cc8ec6b6040fcac09f6a8566fb8f39f824ff60a0'],False,['browser_use/llm/tests/test_chat_models.py']
578360b29306c3c3a663806011c0a3494f028de5,fix disabled thinking mode,['4e855c1134b85a0ab724f345dc5c488d071082bc'],False,['browser_use/agent/views.py']
512060c546fd93b93a42584c064fbaccf73d99da,fix openai cost calculation,['578360b29306c3c3a663806011c0a3494f028de5'],False,['browser_use/llm/openai/chat.py']
64997091a0c6dcddf8ec4685da2ca17bec696e92,fix linter,['512060c546fd93b93a42584c064fbaccf73d99da'],False,['browser_use/llm/openai/chat.py']
86cc3fcf57c9662540d48625dcc5ee01e74640d4,fix a tiny bit,['64997091a0c6dcddf8ec4685da2ca17bec696e92'],False,['browser_use/agent/views.py']
2cd21e18e68c782609215b7e1901937126196d41,feat: removed debug from evals,['9b07e3b40439b0445315dd811836f873231c2912'],False,['.github/workflows/eval.yaml']
b02ccc3191d181531421a24b4cb5f2a24f507a43,fix types bro,['86cc3fcf57c9662540d48625dcc5ee01e74640d4'],False,['browser_use/llm/openai/chat.py']
bcc8a7e54ee0bdfdb53072dadb69bea5bc18934c,fix more,['b02ccc3191d181531421a24b4cb5f2a24f507a43'],False,['browser_use/llm/openai/chat.py']
6cdfdfd69cb8199b59203d6b5f30bef510411a1d,lint fixes,['2cd21e18e68c782609215b7e1901937126196d41'],False,['eval/service.py']
5c370974d8e3756743441d4dedb03f196fc55173,fixxxx,['bcc8a7e54ee0bdfdb53072dadb69bea5bc18934c'],False,['browser_use/llm/openai/chat.py']
d109a837f6232fdd7f8508f52225bd4da386a48c,"fix: openai pricing (#2278)

Fixed OpenAI pricing calculation to include reasoning tokens and
improved agent output model when thinking mode is disabled.","['4e855c1134b85a0ab724f345dc5c488d071082bc', '5c370974d8e3756743441d4dedb03f196fc55173']",True,[]
3c41ff61b039dc36384497455ff654fc7ec99f8c,Linting fixes,['999c26396ec669c6a1630c4ea5aeaedf3cfeaab2'],False,"['browser_use/llm/__init__.py', 'browser_use/llm/openrouter/chat.py', 'browser_use/llm/openrouter/serializer.py', 'browser_use/llm/tests/test_chat_models.py']"
1200583f648acc472e74718978c846ecf5dd16b6,Fix debug message in BrowserSession to clarify page accessibility error,['4e855c1134b85a0ab724f345dc5c488d071082bc'],False,['browser_use/browser/session.py']
f0228e608c8ca0618f97ff407f0183ba9e480629,"Add error recovery strategies for browser state retrieval

- Introduced `_get_browser_state_with_recovery` method to handle state retrieval with fallback options.
- Implemented `_get_minimal_state_summary` for basic page info retrieval without DOM processing.
- Updated `step` method to utilize the new recovery method for improved resilience in state fetching.",['f20022b6c73807a61a365ae59b2e757e62f8164b'],False,['browser_use/agent/service.py']
b99f5185bc7f3a61865ad0625503f017341e62ae,Merge remote-tracking branch 'origin/main' into fix-browser-error-recovery,"['f0228e608c8ca0618f97ff407f0183ba9e480629', '17e27c14286aebd5ff61cc0eb14b04e63e11b638']",True,[]
e3e987e9600b8f3db08e83dd4d721c6d28bbd669,Correcting fat-fingering delete. Misread as my method name,['b85d1b4ef1f4dcbdcd3658d25fe05c76e6a392a9'],False,['browser_use/llm/tests/test_chat_models.py']
6d28b23f6a7488e402d3e677fb2d7217127fca0d,"Enhance error handling in action execution

- Reintroduced action retry mechanism to handle transient errors during action execution.
- Added logging for failures and implemented a retry attempt with context preservation for better resilience.",['b99f5185bc7f3a61865ad0625503f017341e62ae'],False,['browser_use/controller/registry/service.py']
ff9861b8406ab4aa580b97309c34632e3836dd0f,Merge branch 'main' into fix-browser-error-recovery,"['6d28b23f6a7488e402d3e677fb2d7217127fca0d', '4b3bb2d1acc12803641a52421c778391bf3e636a']",True,[]
5415e4628dfaf9f0a5d3f95f519b1e249767f0f5,fix for new release,['4b3bb2d1acc12803641a52421c778391bf3e636a'],False,['pyproject.toml']
2559c2a0efdd0dbc37464b9956e34c7995910731,"fix for new release (#2282)

Updated the release build to include all JavaScript files in
browser_use/dom, not just buildDomTree.js.","['4b3bb2d1acc12803641a52421c778391bf3e636a', '5415e4628dfaf9f0a5d3f95f519b1e249767f0f5']",True,[]
bfb2083adbefacab92e71ee423d6c440065ece74,"Improve error logging in action results

- Truncated error messages to a maximum of 100 characters at the beginning and end for better readability.
- Updated logging to reflect the new error message format.",['e5c1488fe689092d01944f509c972613db0a6b13'],False,['browser_use/agent/message_manager/service.py']
c53cc4d2d191618547859cc65a0154ee1299fc91,"Refactor error handling in ActionResult

- Simplified the return statement for site unavailable errors by removing redundant parameters while maintaining functionality.
- Improved code readability and consistency in error handling.",['bfb2083adbefacab92e71ee423d6c440065ece74'],False,['browser_use/controller/service.py']
fc8d6b1c1440161dd271602c20ac34940c6c1c11,eval enable debug,['4038596c36ea779c2b7fa116b88d6a4c4b3263e0'],False,"['.github/workflows/eval.yaml', 'examples/simple.py']"
4763c64fdb1ecaefa7b147a4a8a3b6bbf0522338,"eval enable debug (#2284)

Auto-generated PR for: eval enable debug","['4038596c36ea779c2b7fa116b88d6a4c4b3263e0', 'fc8d6b1c1440161dd271602c20ac34940c6c1c11']",True,[]
db67c1e4ffbd9614201fa16ca57a21cbf45de9f1,"Refactor error handling in Registry class

- Commented out retry logic for page errors to simplify error handling.
- Maintained the raise of the original exception for clarity in error reporting.",['8110e69249ebe4bd3cbf3a3001ab7e16ae1d16c6'],False,['browser_use/controller/registry/service.py']
28207e356419d30b9a3d983726f63ff0389fef6e,"Enhance logging in Agent and eval service

- Added detailed debug logging throughout the Agent class to track execution steps, including browser state retrieval, action model updates, and LLM calls.
- Improved error logging to capture failures during LLM calls and execution.
- Updated eval service to log task execution progress and final state, enhancing traceability and debugging capabilities.",['db67c1e4ffbd9614201fa16ca57a21cbf45de9f1'],False,"['browser_use/agent/service.py', 'eval/service.py']"
dfc5c916a04030981d2c16aff99e2b4957154d49,lint issue fix,['ea03f2dc4c31b218565be24dc185771bd9b01016'],False,['eval/service.py']
d87380b643bdf9dfebe1080bf8351fc7b523805d,debugging: gmail 2fa json data,['4ed5d96ef5fc8984eb3bd2c9229780474361680d'],False,['.github/workflows/eval.yaml']
2cad30e688b64594bc052e98e53c0ce200172474,"Update eval.yaml (#2285)


    
<!-- This is an auto-generated description by cubic. -->

## Summary by cubic
Updated the eval workflow to support multiple Gmail 2FA tokens and
improved related debug logging.

- **Refactors**
  - Replaced single token handling with support for multiple tokens.
- Added clearer debug output for token assignment and command
construction.

<!-- End of auto-generated description by cubic. -->","['4763c64fdb1ecaefa7b147a4a8a3b6bbf0522338', '7e80aecc9762f04a45d5bef3a24b92d4fc022384']",True,[]
3dc6b44e03345f64bcd5b8e3c60350ea728a5461,"Implement timeout protection for content extraction and LLM calls

- Added timeout handling for page content extraction with a 30-second limit, returning an error message on timeout.
- Introduced timeout protection for iframe content extraction with a 10-second limit, logging a warning on timeout.
- Implemented a 60-second timeout for LLM calls, logging a warning if the call exceeds this duration.
- Enhanced error handling to provide clearer feedback on extraction failures.",['28207e356419d30b9a3d983726f63ff0389fef6e'],False,['browser_use/controller/service.py']
4a13c805ac29f98de57587a7e58287dcf6df08d5,"Update eval.yaml (#2286)


    
<!-- This is an auto-generated description by cubic. -->

## Summary by cubic
Improved handling of Gmail 2FA tokens in the eval workflow by adding
JSON validation and clearer debug output.

- **Bug Fixes**
  - Reformatted token input using jq to ensure valid JSON.
  - Added detailed debug logs for token assignment.

<!-- End of auto-generated description by cubic. -->","['2cad30e688b64594bc052e98e53c0ce200172474', 'cff84e4c5b935cb6bf25b6070fe7466dcf4d40d4']",True,[]
a9e72c739bb3f17c3063c39a63a18709ade33b6c,"eval: passing 2fa tokens without json parsing (#2289)


    
<!-- This is an auto-generated description by cubic. -->

## Summary by cubic
Updated the eval workflow to pass Gmail 2FA tokens directly to Python
without JSON parsing in bash, simplifying token handling and reducing
errors.

<!-- End of auto-generated description by cubic. -->","['4a13c805ac29f98de57587a7e58287dcf6df08d5', '460e6b589d4a0a9d33f6f91119097c54d79b4eaa']",True,[]
8cf64699add27a7a119ad6f929005479e315eafc,refc: removed debug logs from eval.yamml,['4cdea8d1b530823e987f22fd05719bfe570627a0'],False,['.github/workflows/eval.yaml']
7e3b5b8a4a08791527b999f5089e25a9edbee16e,"OpenRouter Support (#2277)

This pull request introduces initial support for the OpenRouter chat
API, enabling the system to interact with a wider range of large
language models. It provides a dedicated chat model implementation that
handles message serialization, API invocation, and robust error
management, while also supporting both free-form and structured model
responses.

### Highlights

* **New Feature: OpenRouter Chat Support**: Introduces a new
`ChatOpenRouter` class to integrate OpenRouter's chat API, allowing
interaction with various LLM models via an OpenAI-compatible interface.
This class implements the `BaseChatModel` protocol.
* **Flexible Output Handling**: The `ChatOpenRouter` class supports both
plain string responses and structured output using Pydantic models,
leveraging JSON schema optimization for structured responses.
* **Robust Error Handling**: Implements comprehensive error handling for
common API issues such as `RateLimitError`, `APIConnectionError`, and
`APIStatusError`, mapping them to a custom `ModelProviderError` for
consistent error reporting.
* **Message Serialization**: Adds an `OpenRouterMessageSerializer` that
efficiently reuses the existing `OpenAIMessageSerializer` due to
OpenRouter's API compatibility with OpenAI's message format, simplifying
message conversion.



    
<!-- This is an auto-generated description by cubic. -->
---

## Summary by cubic
Added support for the OpenRouter chat API, allowing the system to use a
wider range of language models through an OpenAI-compatible interface.

- **New Features**
- Introduced the `ChatOpenRouter` class for OpenRouter chat integration.
  - Supports both plain text and structured (Pydantic) model responses.
  - Reuses OpenAI message serialization for compatibility.
  - Handles API errors with consistent error reporting.

- **Tests**
  - Added tests for normal and structured OpenRouter responses.

<!-- End of auto-generated description by cubic. -->","['a9e72c739bb3f17c3063c39a63a18709ade33b6c', '351238dab0da045bf32a3d571e70ab3e4f6aaeef']",True,[]
6be3ad952f1d6e3e205a8f6e1e4a98ed9cc76019,Merge remote-tracking branch 'origin/main' into fix-browser-error-recovery,"['ee7d6da25077e525049cfe87045de2ec645fa61d', '8bd62df8a742b985b22acbced7276d9b9428d810']",True,[]
d8a08f088e06f382c7ef49e0d90b66608e23174e,fix error in not initializing controller correctly,['ad92564af4a7d833873f6ca5a99231a793d4beb7'],False,"['browser_use/integrations/gmail/actions.py', 'eval/service.py']"
5a11b8f1cd2bb1737db85be0738ed46c50dfccdd,"fix: fixing highlighted elements not show,Make sure to use the maximum valid value in zIndex to avoid being blocked by other elements",['8bd62df8a742b985b22acbced7276d9b9428d810'],False,['browser_use/dom/dom_tree/index.js']
680b7e7346e279f7132487b94d47d1a80196c35c,"refactor: enhance error handling in action execution

- Updated retry logic to handle page errors more effectively by capturing the current page context before retrying the action.
- Improved error messaging to provide clearer feedback when actions fail due to page navigation or closure.",['5f8e46545e933229f7c25cd8de1d642a85920209'],False,['browser_use/controller/registry/service.py']
bd0dfd8f11c92d68c10a186fe3c2ecdbf8507862,fix,['45dc441b5327720c05271b78f39a6192a0f045f6'],False,['browser_use/integrations/gmail/actions.py']
dccff73b1713e90ea456794456c964df0ffa7cbb,"refactor: adjust timeouts for step execution and retry logic

- Increased step execution timeout from 60 seconds to 120 seconds for improved handling of longer operations.
- Reduced retry attempts in the screenshot logic from 3 to 2 to streamline error handling and reduce unnecessary retries.",['680b7e7346e279f7132487b94d47d1a80196c35c'],False,"['browser_use/agent/service.py', 'browser_use/browser/session.py']"
dc43bc2528529bd0093563d9bae5338037fad3d1,Fixed test because we dont use include_in_memory anymore & success=False is not needed,['dccff73b1713e90ea456794456c964df0ffa7cbb'],False,['tests/ci/test_controller.py']
5ce6d2397664ac05d93cb2210ae29e3ee1f2aa56,Fix potential error message duplicate,['dc43bc2528529bd0093563d9bae5338037fad3d1'],False,['browser_use/agent/message_manager/service.py']
ab83e505b5c72abaffeb2ebfc537d49cd6e62889,fix: fixing detection of interactive elements in shadow DOM; The getBoundingClientRect() of the Shadow DOM host element may return width/height = 0,['1fccd380a48f2329485ae54c2b771d6c63e047d4'],False,['browser_use/dom/dom_tree/index.js']
3dbaea1729c0fa4642d40f2c11c1cb8e6dc1b81a,fix: improved anchor browser session creation,['8754e22ce3beb987e50884a633b53cced3339851'],False,['eval/service.py']
b2dc5dbcb099a5458bd728bd32c1fc47994e597f,Merge branch 'main' into hot-fix/fix-highlight-interative-elements-in-shadow-dom,"['ab83e505b5c72abaffeb2ebfc537d49cd6e62889', '0debd997ef701a0735fb75510043e8e4f77d2e33']",True,[]
7a6644c1c3e6d465ab5faad59a20ad0d7d9d8f27,fix example,['cfad5738b868d1faca5339d13c320226ad0badc3'],False,['examples/simple.py']
625aedce7ed49eef3fc1ddecdebd8c232d7ec1da,Merge branch 'main' into fix-browser-error-recovery,"['a030a2dc1d4cf221a462b079432a01537d1efe31', '0debd997ef701a0735fb75510043e8e4f77d2e33']",True,[]
f31747adcf686fa889f83c6f1df4fcb8893ec66d,"Add basic support for JSON, CSV, and reading PDFs. (#2296)

Improved filesystem error handling and added better validation for
filenames
Updated model names everywhere to gpt-4.1
Added an example of writing into csv","['0debd997ef701a0735fb75510043e8e4f77d2e33', '220f0bc99460d9097a02905b7c492a085f74d0f3']",True,[]
